media/audio/techniques/uchi-makikomi.opus	kana:うちまきこみ
media/audio/techniques/uchi-mata-gaeshi.opus	kana:うちまたがえし
media/audio/techniques/uchi-mata-makikomi.opus	kana:うちまたまきこみ
media/audio/techniques/uchi-mata-sukashi.opus	kana:うちまたすかし
media/audio/techniques/uchi-mata.opus	kana:うちまた
media/audio/techniques/ude-garami.opus	kana:うでがらみ
media/audio/techniques/ude-gatame.opus	kana:うでがため
media/audio/techniques/uki-gatame.opus	kana:うきがため
media/audio/techniques/uki-goshi.opus	kana:うきごし
media/audio/techniques/uki-otoshi.opus	kana:うきおとし
media/audio/techniques/uki-waza.opus	kana:うきわざ
media/audio/techniques/ura-gatame.opus	kana:うらがため
media/audio/techniques/ura-nage.opus	kana:うらなげ
media/audio/techniques/ushiro-goshi.opus	kana:うしろごし
media/audio/techniques/ushiro-kesa-gatame.opus	kana:うしろけさがため
media/audio/techniques/utsuri-goshi.opus	kana:うつりごし
media/audio/techniques/waki-gatame.opus	kana:わきがため
media/audio/techniques/yama-arashi.opus	ssml-break:やま|あらし
media/audio/techniques/yoko-gake.opus	kana:よこがけ
media/audio/techniques/yoko-guruma.opus	kana:よこぐるま
media/audio/techniques/yoko-otoshi.opus	ssml-break:よこ|おとし
media/audio/techniques/yoko-shiho-gatame.opus	kana:よこしほうがため
media/audio/techniques/yoko-tomoe-nage.opus	kana:よこともえなげ
media/audio/techniques/yoko-wakare.opus	kana:よこわかれ
media/audio/glossary/arigato-gozaimashita.opus	kana:ありがとうございました
media/audio/glossary/ashi-waza.opus	kana:あしわざ
media/audio/glossary/dan.opus	kana:だん
media/audio/glossary/dojo.opus	kana:どうじょう
media/audio/glossary/gokyo.opus	kana:ごきょうのわざ
media/audio/glossary/golden-score.opus	kana:ゴールデンスコア
media/audio/glossary/hajime.opus	kana:はじめ
media/audio/glossary/hansoku-make.opus	kana:はんそくまけ
media/audio/glossary/hantei.opus	kana:はんてい
media/audio/glossary/hikiwake.opus	kana:ひきわけ
media/audio/glossary/ippon.opus	kana:いっぽん
media/audio/glossary/judogi.opus	kana:じゅうどうぎ
media/audio/glossary/judoka.opus	kana:じゅうどうか
media/audio/glossary/kaeshi-waza.opus	kana:かえしわざ
media/audio/glossary/kai.opus	kana:かい
media/audio/glossary/kake.opus	kana:かけ
media/audio/glossary/kansetsu-waza.opus	kana:かんせつわざ
media/audio/glossary/kata.opus	kana:かた
media/audio/glossary/katame-waza.opus	kana:かためわざ
media/audio/glossary/kohai.opus	kana:こうはい
media/audio/glossary/koshi-waza.opus	kana:こしわざ
media/audio/glossary/kumi-kata.opus	kana:くみかた
media/audio/glossary/kuzushi.opus	kana:くずし
media/audio/glossary/kyu.opus	kana:きゅう
media/audio/glossary/ma-sutemi-waza.opus	kana:ますてみわざ
media/audio/glossary/maitta.opus	kana:まいった
media/audio/glossary/matte.opus	kana:まて
media/audio/glossary/mon.opus	kana:もん
media/audio/glossary/mudansha.opus	kana:むだんしゃ
media/audio/glossary/nage-waza.opus	kana:なげわざ
media/audio/glossary/nagekomi.opus	kana:なげこみ
media/audio/glossary/name-ashi.opus	kana:あし
media/audio/glossary/name-eri.opus	kana:えり
media/audio/glossary/name-gaeshi.opus	kana:がえし
media/audio/glossary/name-gake.opus	kana:がけ
media/audio/glossary/name-garami.opus	kana:がらみ
media/audio/glossary/name-gari.opus	kana:かり
media/audio/glossary/name-gatame.opus	kana:がため
media/audio/glossary/name-goshi.opus	kana:ごし
media/audio/glossary/name-guruma.opus	kana:くるま
media/audio/glossary/name-harai.opus	kana:はらい
media/audio/glossary/name-hidari-migi.opus	kanji:右・左
media/audio/glossary/name-hiza.opus	kana:ひざ
media/audio/glossary/name-jime.opus	kana:じめ
media/audio/glossary/name-juji.opus	kana:じゅうじ
media/audio/glossary/name-kata.opus	kana:かた
media/audio/glossary/name-ko.opus	kana:こ
media/audio/glossary/name-kubi.opus	kana:くび
media/audio/glossary/name-kuzure.opus	kana:くずれ
media/audio/glossary/name-mae.opus	kana:まえ
media/audio/glossary/name-makikomi.opus	kana:まきこみ
media/audio/glossary/name-morote.opus	kana:もろて
media/audio/glossary/name-nage.opus	kana:なげ
media/audio/glossary/name-o.opus	kana:おお
media/audio/glossary/name-otoshi.opus	kana:おとし
media/audio/glossary/name-ryo.opus	kana:りょう
media/audio/glossary/name-sankaku.opus	kana:さんかく
media/audio/glossary/name-shiho.opus	kana:しほう
media/audio/glossary/name-sode.opus	kana:そで
media/audio/glossary/name-soto.opus	kana:そと
media/audio/glossary/name-te.opus	kana:て
